3.67355
3.22804
3.10455
2.61425
3.69541
3.18050
3.68868
2.87525
3.73381
3.64846
3.37503
2.22070
3.31318
3.68472
2.62554
3.03834
2.79041
2.63669
3.02364
2.43821
3.41406
4.01441
3.56326
3.50050
1.93384
1.86699
2.62295
3.82634
2.96019
3.85966
2.00401
3.22937
3.46090
3.48883
3.51969
2.86068
2.52438
3.38118
2.57053
2.46106
4.21731
3.76597
2.99436
2.88521
3.86666
4.47314
2.84540
3.81209
2.59148
3.24590
3.63861
2.17733
4.28463
3.67918
1.97445
3.94917
3.94002
2.30364
2.35406
3.99154
2.54000
3.31436
3.45977
3.45799
2.66340
3.43841
4.03301
3.32128
2.33170
3.36218
2.84823
2.75723
2.77702
3.39821
3.13995
2.96379
3.56476
3.17214
3.76898
2.96238
3.41266
1.97341
3.76836
2.62889
3.46580
3.04175
2.26152
2.40515
3.79820
3.62468
3.13617
2.74573
2.58653
2.85642
4.05083
4.08450
2.87783
3.21259
3.20706
2.86522
3.27032
2.74341
2.91677
3.77531
3.26655
2.63662
2.78383
3.76208
3.50495
2.98725
3.00000
3.02681
2.86022
2.86860
2.91786
3.04485
3.77583
2.83329
3.81484
3.50978
2.65206
2.58878
2.83636
3.44690
2.94032
3.08140
3.21509
3.70352
3.69036
3.64174
3.81154
3.35105
2.79955
3.40996
2.72045
3.74261
3.16168
2.23803
3.08667
2.75669
3.05131
2.88674
2.96093
3.44378
3.37338
3.03841
3.25685
2.04343
4.01003
3.12617
3.37962
3.97041
3.44213
4.16263
3.39562
4.13921
3.22819
3.09500
3.19530
3.71330
2.72291
2.25419
2.28861
3.53027
3.12766
4.06456
3.70119
2.48906
3.36003
3.56249
3.25416
3.75054
3.60655
2.94391
2.54026
2.99044
2.00240
3.48570
3.21498
3.55617
3.47495
3.01072
3.38446
3.14732
3.46310
2.65668
3.68078
4.09220
4.02458
2.98149
3.36503
3.41922
3.65080
1.98774
3.25285
2.91390
4.00471
3.94100
3.25039
2.53089
2.74763
3.76450
3.15743
3.38167
3.62199
3.34441
3.08726
2.68079
3.14778
2.52925
2.73674
3.25600
3.49876
3.17457
2.75439
2.79777
2.95047
3.14156
3.68799
3.55659
3.73906
3.33790
2.83056
3.81225
3.96221
3.10040
3.70984
3.23483
2.32367
3.80333
3.75291
4.14373
3.77997
3.90820
3.29748
3.36098
2.89328
3.08838
2.98802
3.22625
3.68988
3.53336
2.98386
3.19119
3.84360
3.44394
2.81718
3.45804
2.76890
3.40762
3.76587
3.48459
3.19636
3.81051
3.81447
3.22824
3.75230
2.57381
2.50966
3.43078
3.76524
3.36421
3.50646
3.99534
2.54491
3.43878
3.36022
3.63762
3.86362
3.65536
3.31522
2.44096
3.57632
3.20805
3.68358
2.80675
2.64759
3.80841
2.81006
3.29567
3.85756
2.75152
4.05986
3.76510
3.19602
2.88255
4.19827
3.32101
3.00248
2.52489
2.95495
2.86072
3.29824
3.63119
4.01977
2.97220
3.53816
2.62527
3.63904
3.90051
4.10310
3.50842
3.64187
2.23214
3.51664
2.77169
2.71545
3.54200
3.14808
3.71215
3.87097
3.09983
4.06724
2.90018
4.21746
3.94969
2.97537
2.94081
2.60278
3.07308
3.33762
3.29716
3.75201
3.33490
2.45110
3.29865
3.16645
3.52369
3.26670
3.73350
3.02975
3.64541
4.63233
2.72462
3.79861
3.50082
3.92665
3.44997
2.72070
3.10143
2.89852
3.85191
3.01815
4.33716
3.36739
3.45784
2.97129
3.09146
2.83179
3.29866
3.82981
3.86265
2.57310
3.31878
3.27310
3.48808
4.17136
4.22374
4.83254
2.94171
2.95364
3.77414
2.83515
3.55662
3.58493
4.00327
2.59283
3.11380
3.13345
3.70569
2.84899
3.29447
2.92428
3.51444
3.63535
3.34673
3.02442
3.28566
3.69248
3.53212
2.97553
2.81921
2.82004
2.37483
3.38589
3.67666
3.55013
3.38109
3.71705
3.52203
2.97747
2.60436
2.66564
2.35286
3.14097
2.76261
2.35017
3.83947
3.38586
3.56742
